SubRegion,run,ID,p1,p2,doc,dob,dod,female,founder,X,Y,l0a0,l0a1,l1a0,l1a1,l2a0,l2a1,l3a0,l3a1,l4a0,l4a1,l5a0,l5a1,l6a0,l6a1,l7a0,l7a1,l8a0,l8a1,l9a0,l9a1,l10a0,l10a1,l11a0,l11a1,l12a0,l12a1,l13a0,l13a1,
0,3,1824,187,136,4,0,-1,false,false,18,35,17,18,3,16,5,5,2,2,15,12,4,13,0,0,6,6,3,15,8,1,0,1,3,3,1,1,0,0,
0,3,1826,187,151,4,0,-1,false,false,14,31,17,2,2,6,5,10,2,5,15,12,4,19,0,18,6,9,3,16,8,0,0,2,1,1,1,3,0,1,
0,3,1827,187,151,4,0,-1,true,false,21,33,17,12,2,6,5,10,2,5,15,12,17,19,17,10,6,18,15,10,8,0,0,1,3,1,1,1,0,0,
0,3,1831,201,140,4,0,-1,false,false,16,6,10,5,18,16,2,1,5,5,10,10,2,2,0,0,13,13,2,2,15,1,3,0,1,2,3,3,0,0,
0,3,1833,201,140,4,0,-1,false,false,11,10,10,5,18,16,1,2,19,1,14,10,3,2,0,0,11,11,2,2,15,1,3,0,1,2,3,3,0,0,
0,3,1834,201,132,4,0,-1,false,false,18,7,10,19,18,3,2,2,5,5,14,5,3,2,0,14,11,19,2,2,15,15,1,2,2,2,3,2,0,0,
0,3,1835,201,132,4,0,-1,false,false,15,8,10,10,3,3,1,2,5,5,10,5,2,15,0,14,13,13,5,8,15,15,1,2,2,2,3,2,0,0,
0,3,1839,201,140,4,0,-1,false,false,14,2,10,16,18,3,2,1,19,5,14,10,3,2,0,0,13,11,5,2,15,1,3,0,1,2,3,3,0,0,
0,3,1841,201,132,4,0,-1,false,false,19,6,10,19,18,3,2,2,19,5,10,5,2,15,0,17,13,13,5,2,15,15,3,0,1,2,3,2,0,0,
0,3,1844,201,175,4,0,-1,true,false,20,5,10,10,18,7,2,7,5,19,10,7,3,15,0,0,11,5,5,8,15,12,1,2,1,2,3,2,0,0,
-1,3,1845,201,186,4,0,-1,true,false,14,-3,16,10,3,16,2,1,19,7,14,5,2,11,0,7,13,11,5,2,15,4,1,2,2,0,3,2,0,0,
0,3,1848,201,132,4,0,-1,false,false,21,1,10,19,3,7,2,2,19,5,14,5,2,15,0,17,11,13,5,2,15,15,3,0,2,2,3,2,0,0,
0,3,1849,201,132,4,0,-1,true,false,15,8,16,10,3,3,2,2,19,5,10,7,3,15,0,14,13,19,5,2,15,15,1,2,2,2,3,3,0,0,
0,3,1850,201,140,4,0,-1,true,false,16,6,10,5,3,3,2,2,19,1,10,10,2,2,0,0,13,13,5,2,15,1,1,0,1,2,3,3,0,0,
0,3,1851,201,175,4,0,-1,false,false,14,2,16,11,3,7,2,11,19,5,14,7,2,15,0,14,13,5,2,1,15,12,1,2,2,0,3,1,0,0,
0,3,1852,201,186,4,0,-1,true,false,17,6,10,19,3,16,1,1,19,16,14,5,2,3,0,7,11,14,5,12,15,13,1,2,2,0,3,3,0,1,
0,3,1853,201,210,4,0,-1,false,false,18,6,16,11,3,6,1,10,19,19,10,15,3,17,0,10,11,9,5,1,15,2,1,0,2,2,3,3,0,1,
0,3,1854,201,140,4,0,-1,true,false,12,11,16,5,18,3,2,2,19,5,10,10,3,2,0,0,13,11,5,2,15,1,1,0,1,2,3,3,0,0,
0,3,1855,201,140,4,0,-1,true,false,14,4,16,16,18,16,2,1,5,5,10,10,2,2,0,0,11,11,2,2,15,1,3,0,2,2,3,3,0,0,
0,3,1857,201,140,4,0,-1,true,false,14,12,10,16,3,16,2,2,5,1,14,10,2,2,0,0,13,11,2,2,15,1,3,0,2,2,3,3,0,0,
0,3,1858,201,140,4,0,-1,true,false,14,4,16,5,3,3,2,2,19,1,10,10,3,2,0,0,11,11,2,2,15,1,1,0,2,2,3,3,0,0,
0,3,1862,201,206,4,0,-1,true,false,14,7,16,10,3,3,1,7,19,19,10,7,3,11,0,0,11,6,5,5,15,18,3,0,2,2,3,2,0,0,
0,3,1864,201,140,4,0,-1,true,false,18,6,16,5,18,3,1,2,19,5,14,10,2,2,0,0,13,13,5,2,15,15,1,0,2,2,3,3,0,0,
0,3,1868,201,217,4,0,-1,false,false,14,3,16,11,3,3,2,2,19,19,14,13,3,2,0,0,11,13,5,8,15,12,1,0,2,0,3,3,0,0,
0,3,1870,201,186,4,0,-1,false,false,14,6,16,10,18,16,1,1,19,16,14,5,2,11,0,7,11,11,5,2,15,13,1,2,1,0,3,2,0,1,
0,3,1871,201,132,4,0,-1,false,false,14,9,10,19,18,7,2,11,19,5,14,7,3,15,0,14,11,19,2,2,15,19,3,2,1,2,3,2,0,0,
0,3,1872,201,186,4,0,-1,false,false,15,12,10,10,18,14,1,2,5,16,10,14,2,11,0,7,13,14,5,12,15,13,3,2,2,0,3,3,0,1,
0,3,1873,201,217,4,0,-1,true,false,11,13,16,19,18,16,2,13,19,5,14,13,3,2,0,0,11,13,2,8,15,19,3,0,2,0,3,3,0,1,
0,3,1875,201,134,4,0,-1,true,false,14,31,10,18,3,16,2,19,5,2,10,15,2,13,0,17,13,6,2,19,15,8,3,0,2,3,3,3,0,0,
0,3,1876,201,175,4,0,-1,true,false,13,2,16,10,18,7,1,7,5,5,14,14,2,0,0,14,11,5,2,8,15,12,3,2,2,0,3,2,0,0,
0,3,1877,201,140,4,0,-1,false,false,14,6,10,5,18,3,1,2,19,5,10,10,3,2,0,0,11,13,2,2,15,15,3,0,1,2,3,3,0,0,
0,3,1879,201,140,4,0,-1,true,false,14,9,16,5,3,16,2,2,5,1,14,10,3,2,0,0,13,11,5,2,15,15,3,0,1,2,3,3,0,0,
0,3,1880,201,140,4,0,-1,false,false,14,3,16,5,3,16,1,2,19,5,14,10,3,2,0,0,13,13,5,2,15,15,3,0,1,2,3,3,0,0,
0,3,1881,201,217,4,0,-1,false,false,14,6,10,19,3,16,1,2,5,5,10,7,3,2,0,17,13,4,5,8,15,12,1,0,2,2,3,1,0,1,
0,3,1882,201,186,4,0,-1,false,false,14,3,10,19,3,16,1,1,5,16,14,5,3,11,0,7,11,11,5,2,15,13,1,2,2,0,3,3,0,1,
0,3,1885,201,210,4,0,-1,false,false,14,0,16,12,3,6,1,13,19,5,10,18,3,17,0,10,11,16,2,1,15,19,3,0,2,1,3,3,0,0,
0,3,1887,201,140,4,0,-1,false,false,12,1,16,5,18,3,2,1,19,5,14,10,3,2,0,0,11,11,2,2,15,1,3,0,1,2,3,3,0,0,
0,3,1888,201,140,4,0,-1,true,false,13,15,10,5,3,16,2,1,19,1,10,10,3,2,0,0,13,11,5,2,15,15,1,0,1,2,3,3,0,0,
0,3,1890,201,140,4,0,-1,true,false,21,4,16,5,18,16,2,2,19,5,14,10,3,2,0,0,13,11,2,2,15,1,1,0,1,2,3,3,0,0,
0,3,1892,201,175,4,0,-1,false,false,18,7,10,10,3,7,1,7,19,19,10,14,2,15,0,0,11,5,2,8,15,12,3,0,1,0,3,1,0,0,
0,3,1893,201,140,4,0,-1,true,false,14,9,16,5,18,16,1,1,5,5,10,10,2,2,0,0,11,11,5,2,15,1,1,0,1,2,3,3,0,0,
0,3,1896,201,206,4,0,-1,false,false,18,8,10,10,18,18,2,1,19,5,14,10,2,11,0,14,13,6,2,5,15,18,1,0,1,1,3,1,0,0,
0,3,1897,201,217,4,0,-1,false,false,14,8,10,11,3,16,1,2,5,5,14,7,2,3,0,0,13,4,5,8,15,12,1,0,2,0,3,1,0,1,
0,3,1898,201,217,4,0,-1,false,false,15,8,10,19,3,16,1,13,19,5,10,13,3,2,0,0,11,13,2,8,15,19,1,0,1,0,3,1,0,0,
0,3,1900,201,175,4,0,-1,false,false,19,6,10,11,3,16,2,7,19,5,10,7,3,15,0,14,13,19,2,1,15,15,3,0,2,2,3,2,0,0,
0,3,1909,186,100,4,0,-1,false,false,10,18,10,10,16,18,2,0,7,19,5,10,11,2,7,0,11,13,12,2,4,15,3,1,0,1,2,3,0,0,
0,3,1910,186,101,4,0,-1,true,false,18,15,19,5,14,16,2,2,7,19,5,17,3,2,1,14,14,6,12,2,13,15,2,1,0,2,2,2,0,1,
0,3,1911,186,101,4,0,-1,false,false,11,11,10,10,14,16,1,7,7,19,5,17,11,2,1,13,14,13,2,5,13,15,2,0,0,2,3,1,1,0,
-1,3,1912,186,155,4,0,-1,false,false,13,-9,19,10,14,16,2,7,7,19,5,14,3,11,1,7,11,5,12,5,13,18,2,1,0,0,2,1,1,1,
0,3,1913,186,101,4,0,-1,false,false,10,14,10,5,14,16,1,2,7,5,14,17,11,11,7,14,11,13,12,2,4,18,3,1,0,0,3,2,0,0,
0,3,1915,186,101,4,0,-1,false,false,13,14,10,10,14,3,2,2,16,5,14,7,3,2,1,14,11,13,12,5,4,15,2,1,0,2,2,1,1,0,
0,3,1916,186,201,4,0,-1,true,false,10,20,19,10,14,18,2,2,16,19,14,10,11,2,1,0,14,13,2,2,4,15,2,1,0,1,3,3,1,0,
0,3,1917,186,155,4,0,-1,false,false,11,12,19,10,16,4,1,7,16,19,14,14,3,3,1,13,14,4,12,0,13,18,2,1,0,2,2,1,1,1,
0,3,1919,186,73,4,0,-1,true,false,13,9,10,10,14,4,2,7,7,1,5,13,3,3,1,13,11,4,12,5,4,18,2,0,0,0,2,0,0,0,
0,3,1920,186,101,4,0,-1,true,false,10,18,19,5,16,16,1,7,7,19,5,7,11,11,7,13,14,6,2,2,4,15,2,1,0,2,3,1,1,0,
0,3,1921,186,155,4,0,-1,true,false,12,34,19,10,14,16,1,7,7,19,5,14,3,3,7,7,14,5,12,5,4,18,3,1,0,0,2,0,0,1,
0,3,1923,186,73,4,0,-1,false,false,13,11,19,11,14,16,2,7,7,1,5,14,3,0,1,13,11,4,2,5,13,12,3,1,0,2,2,0,0,1,
0,3,1924,186,73,4,0,-1,false,false,15,12,10,10,16,4,2,13,7,19,5,13,11,0,1,13,14,5,2,5,4,18,2,1,0,0,3,1,1,1,
0,3,1925,186,101,4,0,-1,true,false,17,13,19,5,16,3,2,2,7,5,5,7,11,2,1,13,11,6,2,5,4,18,3,0,0,2,3,2,1,0,
-1,3,1926,186,201,4,0,-1,true,false,13,-5,19,16,16,3,2,2,7,5,5,10,11,3,7,0,14,13,2,2,13,15,3,1,0,2,3,3,0,0,
-1,3,1927,186,155,4,0,-1,true,false,13,-3,10,10,14,16,1,7,7,19,5,14,3,3,1,13,11,4,12,0,4,18,3,0,0,0,2,0,0,1,
0,3,1928,186,73,4,0,-1,true,false,20,10,10,10,16,4,2,13,16,19,14,13,11,0,7,0,11,4,12,1,4,12,2,1,0,0,3,0,1,1,
0,3,1929,186,132,4,0,-1,true,false,10,14,10,10,14,3,2,2,7,5,5,5,11,15,7,17,14,19,2,8,13,15,2,0,0,2,3,3,0,0,
0,3,1930,186,101,4,0,-1,false,false,17,13,10,10,14,3,2,2,16,5,14,7,11,2,7,14,11,6,2,2,4,18,2,0,0,2,2,1,1,0,
0,3,1931,186,73,4,0,-1,false,false,10,11,10,11,16,4,2,7,7,19,5,14,3,0,1,13,11,5,2,5,13,18,2,1,0,2,3,0,0,1,
0,3,1932,186,155,4,0,-1,true,false,13,9,10,10,16,4,1,1,7,19,14,14,11,11,7,7,14,5,2,5,13,18,3,0,0,0,2,0,0,1,
0,3,1933,186,73,4,0,-1,true,false,13,12,10,10,16,4,2,13,7,1,14,14,11,0,7,13,14,5,2,1,4,12,2,0,0,0,2,0,0,0,
-1,3,1934,186,155,4,0,-1,true,false,11,-19,19,10,14,16,1,7,16,19,14,14,3,11,1,7,11,5,2,5,4,18,3,1,0,0,2,0,0,1,
0,3,1936,186,201,4,0,-1,true,false,13,19,10,16,14,3,1,1,16,19,14,14,3,3,1,0,14,13,12,5,13,15,2,1,0,2,2,3,1,0,
0,3,1937,186,101,4,0,-1,false,false,13,12,10,5,14,3,2,2,16,19,5,17,3,11,7,13,11,6,12,5,4,15,3,1,0,2,3,2,0,0,
0,3,1938,186,73,4,0,-1,true,false,11,81,19,10,16,16,2,13,7,19,5,14,3,0,1,0,11,5,12,1,4,12,3,1,0,2,2,1,0,0,
0,3,1941,186,101,4,0,-1,false,false,20,16,10,5,16,16,1,7,16,5,5,7,3,11,1,13,14,13,12,5,4,15,2,0,0,0,2,2,0,0,
0,3,1942,186,100,4,0,-1,true,false,11,17,19,10,16,3,1,0,16,19,5,10,3,2,1,0,14,6,12,5,4,15,3,1,0,1,2,1,0,1,
-1,3,1943,186,101,4,0,-1,false,false,10,-4,19,5,16,16,2,2,16,19,14,7,3,11,7,13,11,6,12,5,13,15,2,1,0,0,3,2,1,1,
0,3,1944,186,155,4,0,-1,true,false,18,12,10,10,16,4,1,7,7,19,14,14,11,11,1,13,14,5,12,5,13,18,3,1,0,2,2,0,0,1,
0,3,1945,186,155,4,0,-1,true,false,12,16,10,10,16,16,2,1,7,19,5,14,11,11,7,13,14,5,12,5,13,18,3,1,0,2,3,1,0,1,
0,3,1946,186,101,4,0,-1,true,false,13,7,19,10,14,3,1,2,16,19,14,7,11,11,7,13,14,6,2,5,4,15,3,0,0,2,3,1,1,1,
0,3,1948,186,155,4,0,-1,true,false,13,16,19,10,14,16,1,7,16,19,14,14,11,3,1,13,14,5,2,5,13,18,2,1,0,0,2,0,0,1,
0,3,1950,186,101,4,0,-1,false,false,20,12,10,10,14,3,1,2,7,19,14,7,11,11,7,14,11,13,2,2,4,18,2,1,0,2,2,2,0,0,
0,3,1951,186,101,4,0,-1,false,false,19,13,19,5,14,3,1,2,7,19,5,7,3,11,7,14,14,13,12,2,13,15,3,0,0,0,2,1,0,1,
0,3,1952,186,155,4,0,-1,false,false,12,12,10,10,16,16,1,1,7,19,14,14,3,11,1,13,14,4,12,5,4,18,2,1,0,0,2,0,1,1,
0,3,1954,186,155,4,0,-1,false,false,13,9,19,10,16,4,2,1,16,19,5,14,11,3,1,7,11,4,2,0,13,18,3,0,0,0,3,1,0,1,
0,3,1955,186,201,4,0,-1,true,false,15,12,19,10,16,3,1,1,7,5,5,14,3,2,7,0,11,13,2,5,4,15,3,1,0,2,2,3,1,0,
0,3,1956,186,73,4,0,-1,true,false,13,17,10,11,16,4,1,13,7,1,14,13,11,3,7,13,11,4,2,5,4,12,2,1,0,0,2,0,1,0,
0,3,1957,186,155,4,0,-1,false,false,11,8,10,10,16,16,2,7,16,19,14,14,3,11,1,13,11,5,12,5,4,18,2,1,0,2,3,0,1,1,
0,3,1958,186,101,4,0,-1,false,false,19,10,19,10,16,16,2,7,7,19,5,7,3,11,1,14,11,13,12,2,13,18,2,1,0,2,2,1,1,1,
0,3,1959,186,101,4,0,-1,false,false,13,4,10,10,16,16,1,7,16,5,14,7,3,2,1,13,11,6,12,2,13,15,2,0,0,0,2,1,1,1,
0,3,1960,186,193,4,0,-1,false,false,11,4,19,16,14,3,2,11,16,5,5,5,11,2,1,14,14,6,2,0,13,13,3,1,0,2,3,3,0,0,
0,3,1961,186,73,4,0,-1,true,false,17,12,10,11,14,16,2,13,7,19,14,13,11,0,7,0,11,5,12,5,13,18,3,0,0,0,2,0,1,0,
0,3,1962,186,101,4,0,-1,true,false,17,12,10,10,16,16,2,2,16,19,14,17,11,2,1,13,14,6,12,5,13,18,3,1,0,2,3,1,0,1,
-1,3,1963,186,101,4,0,-1,false,false,12,-32,19,5,14,16,2,7,7,5,14,7,11,2,7,13,11,13,2,2,4,18,3,0,0,0,2,2,1,1,
0,3,1965,186,73,4,0,-1,false,false,13,19,10,11,16,16,2,7,16,19,5,14,3,3,7,13,11,5,12,5,4,12,2,0,0,2,3,0,1,1,
0,3,1966,186,73,4,0,-1,true,false,15,12,19,11,14,16,2,7,7,1,5,13,11,3,1,13,11,4,2,1,13,12,3,1,0,2,2,0,1,0,
0,3,1967,186,112,4,0,-1,true,false,17,13,10,2,16,19,1,11,7,11,5,16,11,14,1,18,14,11,12,15,13,17,3,1,0,0,2,0,0,3,
0,3,1968,186,201,4,0,-1,true,false,20,11,10,16,14,3,1,1,7,19,14,14,3,2,7,0,14,11,2,2,4,15,2,1,0,2,3,3,0,0,
0,3,1969,186,73,4,0,-1,false,false,10,11,19,11,16,16,2,7,7,1,14,14,3,0,7,0,11,4,2,1,13,12,2,1,0,2,2,0,0,0,
0,3,1970,186,201,4,0,-1,false,false,13,11,10,16,16,18,2,2,7,5,5,14,3,2,7,0,14,13,12,2,4,15,3,1,0,1,3,3,1,0,
0,3,1971,186,143,4,0,-1,true,false,11,13,19,17,14,7,2,6,7,4,14,3,11,16,7,18,11,11,12,9,4,8,3,1,0,3,2,1,1,0,
0,3,1972,186,101,4,0,-1,false,false,13,10,19,5,16,16,2,7,7,5,5,17,3,2,1,14,11,13,12,5,13,18,2,0,0,2,3,1,1,0,
0,3,1973,186,101,4,0,-1,false,false,12,13,10,10,16,3,2,7,16,19,14,17,3,11,1,14,11,6,12,5,4,15,3,0,0,2,2,1,0,0,
0,3,1975,186,176,4,0,-1,false,false,11,14,10,11,16,7,2,1,7,16,14,14,3,11,7,1,14,19,2,12,4,12,3,1,0,0,3,2,1,0,
0,3,1976,186,155,4,0,-1,true,false,12,18,10,10,14,16,2,7,7,19,5,14,3,11,1,13,14,4,12,5,4,18,2,1,0,0,3,1,1,1,
0,3,1977,186,73,4,0,-1,false,false,15,12,19,11,16,16,1,13,7,1,14,14,3,3,1,0,14,5,2,1,4,18,2,1,0,2,3,1,1,1,
0,3,1978,186,100,4,0,-1,true,false,13,12,10,10,16,3,1,0,16,7,5,10,11,3,7,7,14,13,12,5,13,15,2,1,0,1,3,1,0,0,
0,3,1980,186,73,4,0,-1,true,false,13,14,19,11,16,4,1,7,16,1,14,14,3,0,7,0,11,4,2,1,4,12,3,0,0,2,2,1,0,0,
0,3,1981,186,101,4,0,-1,false,false,17,10,19,5,16,3,1,2,16,5,5,7,3,2,1,13,14,6,12,2,13,15,3,0,0,0,3,1,0,0,
0,3,1982,186,100,4,0,-1,false,false,13,13,10,10,14,18,1,1,7,19,5,14,3,3,7,0,11,13,2,5,13,15,2,1,0,1,2,3,0,0,
0,3,1983,186,73,4,0,-1,true,false,15,12,19,11,16,16,1,7,16,1,14,13,11,0,7,13,14,4,2,1,13,12,3,1,0,2,3,0,0,1,
0,3,1984,186,73,4,0,-1,true,false,13,17,10,10,16,4,1,7,7,19,5,13,11,0,7,13,14,5,12,5,4,12,2,1,0,2,3,1,0,1,
0,3,1985,186,73,4,0,-1,true,false,11,9,10,10,16,4,2,7,7,19,14,14,3,3,1,13,14,4,12,5,13,18,3,0,0,2,2,0,1,1,
0,3,1986,186,73,4,0,-1,true,false,13,10,10,10,14,16,1,7,7,1,5,14,11,0,1,13,14,4,2,5,13,18,3,0,0,0,3,0,0,1,
0,3,1987,186,201,4,0,-1,true,false,13,10,19,10,14,18,2,2,16,5,5,14,3,2,1,0,11,13,12,2,13,15,3,1,0,1,2,3,0,0,
0,3,1988,186,155,4,0,-1,true,false,11,23,19,10,16,16,2,1,16,19,14,14,11,11,1,13,11,4,2,0,4,18,2,0,0,0,2,0,1,1,
0,3,1989,191,80,4,0,-1,true,false,24,39,15,7,7,7,6,6,7,11,13,15,16,15,16,13,10,12,9,8,19,16,2,0,3,2,1,0,0,3,
0,3,1990,191,80,4,0,-1,false,false,28,35,15,7,1,14,19,6,1,19,13,15,16,15,18,18,11,12,9,9,10,10,2,0,3,2,1,0,0,2,
0,3,1991,191,80,4,0,-1,false,false,22,40,15,7,7,7,6,6,1,19,13,15,6,15,18,18,10,11,9,9,10,16,2,0,3,2,1,3,1,2,
0,3,1992,191,78,4,0,-1,true,false,23,31,18,13,1,12,6,6,7,7,13,8,16,16,18,18,10,11,9,8,10,10,2,0,3,2,1,2,1,1,
0,3,1993,191,78,4,0,-1,true,false,27,36,15,13,1,7,19,6,7,19,13,3,6,16,18,18,10,11,9,9,19,10,3,1,3,2,3,2,0,1,
0,3,1994,191,78,4,0,-1,false,false,29,37,15,17,7,12,6,6,1,7,12,8,6,12,16,13,10,12,9,8,10,10,2,1,3,1,3,2,0,0,
0,3,1995,191,80,4,0,-1,true,false,20,31,15,13,1,7,6,9,7,19,13,3,6,15,18,18,10,12,9,9,10,10,3,0,3,1,1,0,0,2,
0,3,1996,191,78,4,0,-1,true,false,23,42,18,17,1,12,19,6,1,19,13,3,16,16,16,13,10,11,9,9,10,10,2,1,3,1,1,2,0,1,
0,3,1998,191,78,4,0,-1,true,false,22,49,18,17,7,7,19,6,7,7,12,3,6,16,16,13,10,11,9,9,19,10,2,1,3,2,1,2,0,0,
0,3,2000,191,80,4,0,-1,false,false,22,38,18,7,1,14,19,9,1,11,13,3,16,16,16,18,11,12,9,9,19,10,3,0,3,1,1,3,1,2,
0,3,2002,191,78,4,0,-1,true,false,20,35,18,13,7,12,19,6,1,7,12,3,16,12,18,13,11,11,9,8,10,10,2,0,3,1,1,3,1,1,
0,3,2003,191,80,4,0,-1,false,false,25,38,15,13,1,14,6,6,7,19,13,15,6,16,18,13,10,12,9,9,19,16,2,0,3,1,1,0,0,3,
0,3,2004,191,78,4,0,-1,false,false,22,16,15,17,7,12,19,6,7,7,13,8,16,16,16,13,10,11,9,9,19,10,3,0,3,1,1,3,1,0,
0,3,2005,191,78,4,0,-1,false,false,27,37,18,13,7,12,19,6,1,7,12,8,6,12,18,13,11,12,9,9,10,10,2,0,3,2,3,2,1,1,
0,3,2006,191,78,4,0,-1,false,false,27,39,15,13,1,12,19,6,7,19,13,8,16,16,18,18,10,11,9,8,10,10,2,1,3,1,3,2,0,1,
0,3,2007,191,78,4,0,-1,false,false,20,38,18,13,1,7,19,6,1,19,12,8,6,12,18,13,10,12,9,8,10,10,3,0,3,1,3,3,0,1,
0,3,2008,191,80,4,0,-1,false,false,23,39,18,13,1,14,19,9,7,19,12,15,6,16,18,18,10,12,9,8,19,10,3,0,3,2,3,0,1,2,
0,3,2009,191,78,4,0,-1,true,false,20,82,15,17,1,12,6,6,7,7,12,3,16,16,16,18,10,11,9,9,19,10,3,1,3,2,3,2,1,0,
0,3,2010,191,78,4,0,-1,false,false,23,28,18,17,7,12,19,6,7,7,13,8,16,16,18,13,11,12,9,9,19,10,3,0,3,2,3,2,0,1,
0,3,2012,191,78,4,0,-1,true,false,27,38,18,17,7,7,19,6,7,19,13,3,6,16,16,13,10,12,9,9,19,10,3,1,3,2,3,2,0,1,
0,3,2013,191,78,4,0,-1,true,false,22,27,18,13,1,12,6,6,7,19,13,8,16,12,16,18,10,11,9,9,19,10,3,0,3,2,1,2,0,1,
0,3,2014,191,78,4,0,-1,true,false,23,37,18,17,7,12,19,6,7,7,13,8,16,16,16,13,10,12,9,8,10,10,2,0,3,2,3,2,1,1,
0,3,2015,191,80,4,0,-1,true,false,21,43,18,7,7,14,19,6,7,19,12,3,6,15,18,18,11,12,9,9,19,16,2,0,3,1,3,3,1,2,
0,3,2018,191,78,4,0,-1,true,false,27,37,18,13,7,12,6,6,7,19,12,8,6,16,18,18,10,11,9,8,10,10,2,0,3,2,1,3,0,0,
0,3,2019,191,80,4,0,-1,true,false,27,38,18,7,1,7,19,6,1,19,12,3,6,15,18,18,10,11,9,8,19,10,3,0,3,2,3,0,0,2,
0,3,2021,191,78,4,0,-1,true,false,22,75,18,13,7,12,6,6,7,7,12,3,6,12,16,18,10,11,9,8,19,10,3,1,3,1,3,2,1,1,
0,3,2022,191,78,4,0,-1,true,false,23,35,18,17,1,12,19,6,7,19,13,8,16,12,16,13,10,12,9,8,10,10,3,1,3,2,1,2,1,0,
0,3,2023,191,78,4,0,-1,false,false,21,9,18,17,1,7,6,6,7,19,13,3,16,12,18,13,11,11,9,9,19,10,3,0,3,2,3,2,1,1,
0,3,2024,191,175,4,0,-1,true,false,23,36,15,10,7,16,19,11,7,5,13,14,16,0,18,14,11,19,9,8,10,15,2,0,3,2,3,2,0,0,
0,3,2025,191,78,4,0,-1,true,false,20,17,18,13,1,7,6,6,1,19,13,3,16,12,16,13,11,11,9,8,19,10,2,1,3,2,1,2,1,1,
0,3,2027,191,80,4,0,-1,true,false,21,37,15,7,1,14,19,9,7,19,12,15,6,15,16,13,10,12,9,8,10,16,3,0,3,1,3,0,0,3,
0,3,2029,191,78,4,0,-1,false,false,29,37,18,13,1,12,19,6,7,19,12,8,16,12,16,13,10,11,9,9,19,10,2,0,3,1,3,3,0,1,
0,3,2030,191,187,4,0,-1,false,false,23,32,18,17,7,2,6,5,1,2,13,15,16,4,16,0,10,6,9,15,19,8,2,0,3,3,3,1,1,0,
0,3,2032,191,78,4,0,-1,false,false,23,40,15,17,7,12,6,6,7,7,12,8,6,16,16,18,10,11,9,9,19,10,3,0,3,1,1,3,0,1,
0,3,2033,191,78,4,0,-1,false,false,24,39,15,17,1,7,6,6,7,7,13,3,16,16,18,13,10,11,9,9,19,10,3,1,3,1,3,2,0,0,
0,3,2035,191,80,4,0,-1,true,false,24,38,18,13,7,7,6,9,1,19,13,3,16,16,18,18,11,12,9,9,10,16,3,0,3,1,3,3,1,2,
0,3,2036,191,78,4,0,-1,true,false,21,47,15,13,7,7,6,6,7,19,13,3,6,12,18,13,11,12,9,8,19,10,3,1,3,2,3,3,0,1,
0,3,2037,191,78,4,0,-1,true,false,28,37,18,17,7,12,6,6,7,19,12,3,16,16,18,13,10,12,9,8,19,10,2,0,3,1,1,3,1,0,
0,3,2038,191,78,4,0,-1,false,false,22,33,15,13,1,7,19,6,7,7,13,3,6,16,16,13,11,12,9,8,19,10,3,1,3,1,1,2,0,0,
0,3,2039,191,78,4,0,-1,false,false,27,37,18,17,7,12,19,6,7,19,13,3,6,16,18,13,11,12,9,9,10,10,2,1,3,1,1,2,0,0,
0,3,2040,191,78,4,0,-1,false,false,20,50,18,13,7,12,19,6,7,19,12,3,6,12,16,13,10,11,9,8,10,10,3,1,3,2,1,3,0,1,
0,3,2041,191,78,4,0,-1,false,false,25,38,18,13,1,12,19,6,1,7,13,3,16,16,18,18,11,11,9,8,19,10,2,0,3,2,1,3,0,0,
0,3,2043,191,78,4,0,-1,true,false,25,38,15,13,1,7,6,6,7,19,13,3,16,16,18,18,11,12,9,9,19,10,3,0,3,1,3,3,0,1,
0,3,2044,191,78,4,0,-1,false,false,21,30,15,13,7,12,19,6,1,19,13,8,6,16,18,18,10,11,9,8,19,10,2,0,3,1,3,2,1,1,
0,3,2045,191,98,4,0,-1,false,false,20,41,18,10,1,11,6,0,1,19,13,14,16,14,18,0,10,11,9,0,10,13,2,1,3,1,1,2,0,0,
0,3,2047,191,80,4,0,-1,true,false,27,36,18,13,1,7,6,9,7,11,12,15,16,15,16,13,11,11,9,9,19,10,3,0,3,1,1,0,0,3,
0,3,2048,191,78,4,0,-1,false,false,20,34,18,17,7,12,6,6,7,19,13,8,6,12,16,13,11,11,9,9,19,10,2,0,3,2,3,3,0,0,
0,3,2050,191,78,4,0,-1,true,false,24,37,18,17,1,12,6,6,7,19,13,3,16,16,16,18,10,11,9,9,10,10,3,1,3,2,1,3,0,1,
0,3,2051,191,78,4,0,-1,true,false,20,82,15,17,7,12,6,6,7,19,13,8,6,12,16,13,11,12,9,8,10,10,2,1,3,1,3,3,0,1,
0,3,2052,191,78,4,0,-1,false,false,22,36,18,17,7,7,6,6,1,7,12,3,16,16,16,13,10,12,9,8,10,10,2,1,3,1,3,3,0,0,
0,3,2054,191,80,4,0,-1,false,false,20,43,18,13,1,7,6,6,7,19,13,3,16,15,18,13,10,12,9,8,10,10,3,0,3,2,1,0,1,2,
0,3,2056,191,80,4,0,-1,true,false,24,40,15,13,7,14,19,6,1,19,13,15,6,15,18,18,10,11,9,9,19,10,2,0,3,1,1,3,0,3,
0,3,2057,191,78,4,0,-1,false,false,20,31,15,17,7,12,19,6,7,19,12,8,16,12,16,18,10,11,9,9,19,10,2,1,3,1,3,2,0,0,
